"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032479","regulation of type I interferon production","19/544","164/21273",0.115853658536585,4.53043176111908,7.35242074672792,4.42811920356848e-08,1.1091136216938e-05,1.04629739200107e-05,"XAF1/OAS3/OAS1/SIGLEC1/ISG15/IFIH1/OAS2/DHX58/IRF7/RIGI/TRIM38/NMI/TREX1/POLR3C/GBP7/TRIM21/NLRX1/SIRPA/STAT1",19
"GO:0032606","type I interferon production","19/544","164/21273",0.115853658536585,4.53043176111908,7.35242074672792,4.42811920356848e-08,1.1091136216938e-05,1.04629739200107e-05,"XAF1/OAS3/OAS1/SIGLEC1/ISG15/IFIH1/OAS2/DHX58/IRF7/RIGI/TRIM38/NMI/TREX1/POLR3C/GBP7/TRIM21/NLRX1/SIRPA/STAT1",19
"GO:0035455","response to interferon-alpha","9/544","31/21273",0.290322580645161,11.3530004743833,9.3446666781003,5.3442669822794e-08,1.20795164713846e-05,1.13953758509811e-05,"OAS1/EIF2AK2/LAMP3/MX2/IFITM1/ADAR/AXL/BST2/FCAR",9
"GO:0034341","response to type II interferon","19/544","166/21273",0.114457831325301,4.47584824592488,7.28309596222577,5.39010833622142e-08,1.20795164713846e-05,1.13953758509811e-05,"PARP14/SP100/SHFL/PARP9/NUB1/IFITM1/CCL2/BST2/TYK2/GBP7/TRIM21/SLC11A1/LGALS9/GBP1/SIRPA/FCAR/GBP6/CD40/STAT1",19
"GO:0060759","regulation of response to cytokine stimulus","22/544","229/21273",0.0960698689956332,3.75679103519137,6.79472491023253,1.164667120917e-07,2.47957630043229e-05,2.33914196495751e-05,"OAS3/OAS1/ISG15/IFIH1/USP18/ZBP1/PARP14/IRF7/RIGI/PARP9/STAT2/TRIM6/ULK1/ADAR/AXL/TREX1/CPNE1/TNFRSF1A/IL1RN/USP25/STAP1/CD40",22
"GO:0002832","negative regulation of response to biotic stimulus","22/544","235/21273",0.0936170212765957,3.66087296620776,6.64462205235328,1.83420874347861e-07,3.71907658558663e-05,3.50844138602225e-05,"OAS3/OAS1/ISG15/USP18/DHX58/PARP14/IFI16/SERPING1/STAT2/TRIM38/ADAR/NMI/TREX1/CEACAM1/TRAFD1/TRIM21/NLRP4/NLRX1/LGALS9/SIRPA/CD274/ZDHHC18",22
"GO:0045824","negative regulation of innate immune response","19/544","182/21273",0.104395604395604,4.08236708144796,6.76528197084216,2.33873445793533e-07,4.5265142372221e-05,4.27014865621111e-05,"OAS3/OAS1/ISG15/USP18/DHX58/PARP14/IFI16/SERPING1/STAT2/ADAR/NMI/TREX1/CEACAM1/TRAFD1/TRIM21/NLRP4/NLRX1/LGALS9/ZDHHC18",19
"GO:0060338","regulation of type I interferon-mediated signaling pathway","10/544","48/21273",0.208333333333333,8.14682904411765,8.03016740553941,3.00676794986795e-07,5.56644257849467e-05,5.25117917468929e-05,"OAS3/OAS1/ISG15/USP18/ZBP1/IRF7/STAT2/TRIM6/ADAR/TREX1",10
"GO:0032608","interferon-beta production","12/544","74/21273",0.162162162162162,6.34131558028617,7.45625662293215,3.59485650255198e-07,6.12275959514652e-05,5.77598838473193e-05,"OAS3/OAS1/ISG15/IFIH1/OAS2/IRF7/RIGI/TRIM38/NMI/POLR3C/NLRX1/SIRPA",12
"GO:0032648","regulation of interferon-beta production","12/544","74/21273",0.162162162162162,6.34131558028617,7.45625662293215,3.59485650255198e-07,6.12275959514652e-05,5.77598838473193e-05,"OAS3/OAS1/ISG15/IFIH1/OAS2/IRF7/RIGI/TRIM38/NMI/POLR3C/NLRX1/SIRPA",12
